user,bookmarks,county,state,grams,cal,cal_fat,col,fiber,sodium,carbs,fat,protein,sugar,cal_n,cal_fat_n,carbs_n,col_n,fat_n,fiber_n,protein_n,sodium_n,sugar_n,saturated_fat_n,carbs_w,fat_w,fiber_w,protein_w,sodium_w,sugar_w,saturated_fat_w,diabetis,obese
2,29,Abbeville, South Carolina,322.3448276,202.8353423,152.8965517,0.062034483,2.196551724,0.601931034,30.89310345,16.97931034,12.31724138,12.27586207,210.1230302,86.9210558,26.42798556,0.030166599,9.633622956,1.272483779,5.36462378,0.294232251,15.34492184,4.090646102,50.36724416,37.73865538,0.261494253,11.89410046,0.071658456,28.62104672,15.98306028,14.2,34.2
4,69,Acadia, Louisiana,334.942029,217.8652236,160.9855072,0.069623188,2.926086957,0.65257971,28.11304348,17.87971014,15.95797101,10.41594203,205.9661126,103.3970991,18.99595793,0.037057747,11.48422056,1.331727531,7.383520188,0.329906216,9.988884461,4.725369873,35.77590975,46.47791876,0.348343685,17.74617148,0.077688061,15.97627171,18.22040237,,
4,112,Accomack, Virginia,354.0089286,251.5202641,162.875,0.095883929,2.278571429,0.698410714,21.54910714,18.10357143,25.325,6.225892857,157.7016491,75.16357263,10.40138191,0.04027553,8.353588637,0.92861181,10.01121825,0.27887025,3.801249182,2.854753817,25.3120453,44.3419716,0.271258503,30.34598309,0.083144133,8.341469902,14.47525222,12.1,36.6
105,2962,Ada, Idaho,320.359892,204.0695183,151.8980419,0.061181972,2.381195138,0.562276502,29.18906144,16.87626604,13.44834571,10.7019919,208.9416916,102.9885953,20.68385576,0.035015577,11.43989027,1.3529074,6.493004413,0.362462426,9.431434716,4.366430688,39.57349814,44.74110372,0.283475612,15.68539813,0.066937679,15.89366056,16.99458944,7.7,24.5
1,18,Adair, Iowa,223.1111111,151.6201779,85.94444444,0.052388889,2.338888889,0.305722222,25.85,9.572222222,9.238888889,9.977777778,186.2553277,75.14991209,23.24690418,0.036093914,8.378256229,2.052580911,5.545279673,0.210240057,9.355959143,3.884104508,49.62771692,34.32439836,0.278439153,16.04788472,0.036395503,15.91290966,13.30245535,12.4,31
3,165,Adair, Missouri,337.5515152,199.7616704,155.9030303,0.058818182,2.285454545,0.532484848,31.28606061,17.31878788,14.91575758,13.78181818,232.2230139,107.2197521,25.30459246,0.033822362,11.88725835,1.246341327,7.114471682,0.275694513,14.55174081,4.677928473,40.01837072,43.68371463,0.272077922,16.29791466,0.063391053,19.49287308,16.5992914,9.2,30.3
2,28,Adair, Oklahoma,302.8571429,226.7607777,138.4642857,0.074678571,2.735714286,0.639321429,21.05714286,15.38928571,20.55,6.139285714,153.9831121,68.31391698,12.81219691,0.036302662,7.542788674,2.048382044,9.65751271,0.314287833,4.035469955,2.745023926,30.94702421,41.90322393,0.325680272,27.14975186,0.076109694,9.539589862,15.10734789,14.3,38.2
48,968,Adams, Colorado,341.3109504,212.9374929,160.7572314,0.064502066,2.406921488,0.594166322,30.70237603,17.86022727,14.97417355,11.70051653,207.3882834,99.09917037,20.82096091,0.034920586,11.01117818,1.217485409,6.851287148,0.304142409,9.534792436,4.467663733,38.77565408,44.6090489,0.286538272,16.61529702,0.070734086,16.2472046,17.45986672,7,25.8
1,18,Adams, Idaho,418.7222222,339.5857125,212.0555556,0.071277778,3.172222222,0.703666667,31.36666667,23.55555556,19.85,11.96666667,181.5266224,91.37435595,16.30568137,0.029484443,10.15170783,1.089738392,6.301009862,0.253453793,8.481658881,4.022187192,33.0654155,48.09262806,0.377645503,18.84195643,0.083769841,13.71701855,18.33348715,11.8,29.4
5,104,Adams, Illinois,393.2115385,234.3207825,180.9615385,0.071528846,2.694230769,0.759807692,35.69807692,20.11057692,18.03076923,11.90288462,209.7966752,95.68836536,21.83357456,0.034236988,10.64137854,1.275782191,7.321370382,0.319266224,9.175676757,4.478832046,38.27569177,44.18798641,0.320741758,17.53632182,0.090453297,14.0885294,18.11371856,9.6,34.7
2,47,Adams, Iowa,356.9148936,211.5861814,181.4680851,0.084765957,2.827659574,0.721021277,28.32340426,20.16382979,16.70851064,9.370212766,201.8578147,94.70214621,20.03299099,0.045105085,10.52341021,1.240570321,7.343165229,0.339707582,7.295904168,5.008322606,37.30338979,45.79050244,0.33662614,16.90610777,0.085835866,12.90059455,20.75061739,10,32.3
4,166,Adams, Nebraska,337.3975904,239.9147322,153.0240964,0.06036747,2.901807229,0.682144578,31.4,16.99819277,15.36686747,10.8439759,179.8167455,80.42197673,18.88233734,0.030529466,8.930424278,1.268476059,6.482192733,0.31110826,8.177480938,3.551955752,40.0343367,42.48468502,0.345453242,17.48097828,0.081207688,15.14716156,16.55054837,9.3,29.7
9,495,Adams, Pennsylvania,319.1393939,196.0078736,150.5030303,0.059133333,2.125858586,0.542327273,28.92040404,16.71737374,13.62242424,11.45878788,201.4156981,95.33663172,20.5150759,0.034000561,10.58666704,1.183430473,6.581687439,0.289897488,10.46329958,4.097602601,41.0471941,43.36360193,0.253078403,15.58920397,0.064562771,18.94093818,16.3165537,11.6,32.2
1,92,Adams, Wisconsin,370.3369565,231.4430442,195.7065217,0.104858696,1.616304348,0.802413043,19.48804348,21.74347826,23.55217391,6.027173913,182.9384428,96.76995505,11.05739378,0.048841389,10.76517751,0.912959563,10.45572185,0.405508805,4.052690351,4.059891891,23.8247404,50.15894659,0.192417184,26.01631301,0.095525362,8.957593023,18.65328519,11.6,31.3
3,6,Addison, Vermont,440.6666667,250.3503872,187.1666667,0.102333333,3.933333333,0.445666667,46.51666667,20.8,18,15.91666667,237.2264692,103.4054298,29.41733825,0.052486579,11.49930734,2.166060139,6.102349927,0.186287707,16.6249555,4.925480627,45.88446357,39.98421967,0.468253968,14.13131676,0.053055556,20.28292574,16.61070477,7.4,23.5
18,301,Aiken, South Carolina,348.5415282,245.3561761,165.0033223,0.069511628,2.137209302,1.030956811,29.85581395,18.33521595,16.34352159,11.66710963,208.0232305,101.0310797,20.01686007,0.03688841,11.22280977,1.149597591,7.37499688,0.34544965,9.25513914,4.330357025,37.02079998,44.97609575,0.254429679,18.00310427,0.122732954,15.7546068,16.95094291,12.1,32
2,12,Aitkin, Minnesota,244.1666667,159.6209345,97.66666667,0.054583333,1.583333333,0.415166667,24.90833333,10.84166667,11.98333333,9.15,202.1916837,80.79720338,24.84097401,0.046576235,8.976104031,1.096386608,6.239614024,0.31194106,12.25409199,3.074524306,46.43389498,36.06720346,0.188492063,17.49890156,0.049424603,20.98409178,12.33123583,9.7,27.1
48,965,Alachua, Florida,304.0207254,196.1848635,138.6072539,0.056325389,2.491813472,0.52960829,30.28901554,15.4,11.96642487,13.08310881,205.283704,95.06254621,22.50156226,0.034140288,10.55683817,1.480932309,5.931573951,0.33689635,11.33178644,4.278983106,43.52064938,41.96777175,0.296644461,14.51157887,0.063048606,20.53645486,16.35111352,8.3,25.3
13,247,Alamance, North Carolina,325.8825911,175.1857153,157.1700405,0.060315789,1.978137652,0.60659919,30.24777328,17.46072874,12.81174089,12.5805668,228.1858937,103.3318745,25.66610895,0.035597565,11.47371341,1.524902152,6.616719962,0.454150491,12.54449886,4.773975621,42.5376246,43.28227204,0.235492578,14.18010336,0.072214189,19.30127965,17.51734002,12.1,33.7
116,1935,Alameda, California,331.4821705,220.5180933,157.2320413,0.066052196,2.570904393,0.611725065,27.93436693,17.4681137,16.12614987,9.541550388,190.3247597,92.72156328,17.74023762,0.034468114,10.29914871,1.342647106,7.210207693,0.34501647,7.404670152,3.968619893,36.79675361,44.65244104,0.306060047,18.55080535,0.072824412,13.61404844,16.74438842,8.2,20
4,83,Alamosa, Colorado,318.4337349,192.9740587,146.1325301,0.061036145,1.73253012,0.587915663,30.62409639,16.23614458,13.03614458,12.03975904,223.5073752,96.85114311,25.53795103,0.037348367,10.76986732,1.096287112,6.861486954,0.332131231,11.09893919,4.033365097,42.20499449,41.75592289,0.206253586,16.03908262,0.06998996,16.09960024,14.95512951,6.6,22.8
47,1276,Albany, New York,330.5846395,204.4162291,154.434953,0.0643221,2.370924765,0.613851097,29.51575235,17.15744514,14.86269592,10.6507837,206.4382411,97.22826116,20.81351184,0.03543826,10.79916086,1.345627838,7.108148998,0.357731404,9.470716121,4.293764623,38.94928452,44.00279738,0.282252948,17.0479181,0.073077512,15.80844207,17.13938618,9.8,27.2
10,140,Albany, Wyoming,327.9571429,213.1980859,160.2071429,0.061971429,2.294285714,0.63405,27.69214286,17.80071429,14.655,8.867857143,202.8157155,98.8443013,19.76539378,0.033482848,10.9786803,1.327914813,6.925562847,0.3681356,8.368391883,4.323823668,37.87892233,45.43144636,0.273129252,16.68963131,0.075482143,13.72403017,17.46060817,5.8,21.1
3,282,Alcona, Michigan,311.9078014,219.5225328,134.1843972,0.062230496,2.629078014,0.606301418,27.66914894,14.91205674,16.95141844,9.862765957,179.9431602,79.78646196,17.81447279,0.031058917,8.868285581,1.630134835,7.75672439,0.346090124,7.370174657,2.964150119,38.68585027,38.32418643,0.312985478,22.9899633,0.07217874,14.25228883,13.03158521,14.1,30.7
5,2241,Alcorn, Mississippi,365.0013387,211.3606303,175.741187,0.069992414,2.29620705,0.669398483,31.53386881,19.52623829,15.8258813,10.40236502,218.3373387,108.6435344,20.56401584,0.036874228,12.06868054,1.209521987,7.298894727,0.364184896,8.351449135,4.714083345,37.44731865,46.31388536,0.273357982,16.238796,0.079690296,13.64324344,18.22683871,14.3,33.5
1,11,Aleutians East, Alaska,430.0909091,240.491743,194.3636364,0.106181818,2.354545455,0.593727273,33.41818182,21.58181818,21.97272727,13.59090909,242.7861592,100.3240426,26.56115925,0.044505104,11.20513469,1.120522269,8.011908825,0.228107407,14.12779501,3.476699442,42.20482871,39.08306064,0.28030303,18.71211066,0.070681818,18.57753413,11.84548296,,
2,58,Aleutians West, Alaska,304.7758621,179.5231324,132.2931034,0.046931034,2.455172414,0.524637931,32.37758621,14.7,11.45172414,12.26206897,226.336133,93.79154511,27.93415762,0.031110707,10.41156096,1.529843259,6.05227764,0.682408428,13.22764555,4.196647069,48.61320334,37.94850968,0.29228243,13.43828698,0.062456897,21.71915711,14.33472973,6.3,36.2
2,9,Alexander, North Carolina,374.7777778,154.4851789,183.3333333,0.060666667,1.688888889,0.414666667,32.96666667,20.37777778,15.28888889,14.51111111,297.5791258,147.3788068,27.80264828,0.035459527,16.40319556,1.274782499,8.750677712,0.219464911,11.316374,6.613058184,34.56962803,49.62663107,0.201058201,15.8037409,0.049365079,14.46275899,18.65758208,11.3,33
1,27,Alfalfa, Oklahoma,309.8148148,141.0162431,119.8888889,0.049777778,2.622222222,0.352111111,42.51481481,13.3037037,6.666666667,20.48518519,247.6317941,90.17311795,35.64313604,0.03622124,10.00536986,2.119414497,5.299175183,0.271653291,16.70174188,4.404976536,56.99259883,34.02468942,0.312169312,8.982711759,0.041917989,23.25942735,14.35424155,13.3,34.7
2,86,Alger, Michigan,280.3255814,209.1853488,133.872093,0.065046512,2.51627907,0.534511628,22.55465116,14.87790698,14.18953488,6.291860465,179.2706296,101.0701819,13.29236382,0.039095583,11.23630854,1.24846462,6.750888378,0.338461531,4.499860789,4.075564484,35.4602668,47.01433163,0.299557032,17.52540157,0.063632337,11.75563301,16.40942835,11.1,32.3
19,648,Allegan, Michigan,329.7222222,215.1325759,153.0200617,0.064057099,2.62037037,0.620265432,29.05185185,17,15.69490741,9.643518519,192.8612416,92.50051827,18.59646565,0.035444879,10.26968011,1.33573317,7.120601626,0.308986182,7.265328739,4.194604604,37.69471284,44.56199953,0.311948854,17.74328763,0.073841123,13.62195954,17.16204227,9.4,32.3
3,24,Allegany, Maryland,326.9583333,180.6979272,157.5,0.058833333,2.5,0.883458333,33.29583333,17.50416667,9.4125,12.5125,256.1305278,126.7391961,27.74525023,0.034348697,14.08887378,1.451658585,5.367303597,0.375659061,12.38147589,4.239853468,43.30378496,45.73350058,0.297619048,10.96271446,0.105173611,17.77943068,14.5379934,12.1,27.5
7,985,Allegany, New York,353.1076142,219.4894401,162.4873096,0.064215228,2.586700508,0.57602335,34.59218274,18.05269036,13.57350254,12.2622335,206.8313557,94.62841229,22.36908974,0.034006667,10.51732101,1.304695318,6.160959859,0.303341021,9.899634428,4.300565822,42.75501768,42.50374736,0.307940537,14.74123495,0.068574208,16.9749133,16.93391487,10.2,29.8
210,5414,Allegheny, Pennsylvania,339.3343184,210.4111627,159.5539342,0.064539712,2.348947174,0.616080901,30.28832656,17.726099,15.06651274,11.32593277,209.9733264,100.9954842,20.84867662,0.035565917,11.21526657,1.273535816,7.003560545,0.347061878,9.676374028,4.404106819,38.82300618,44.53683391,0.279636568,16.62168928,0.073342964,16.0002201,17.12230493,9,25.8
66,2443,Allen, Indiana,318.6213672,193.7193298,147.1641424,0.057778142,2.342243144,0.556860008,30.78035203,16.34916087,12.79627507,12.3763815,215.3520063,101.7886213,22.78505166,0.033858586,11.30467477,1.40603547,6.432188307,0.342496626,10.87299026,4.432818196,41.6345541,43.47978126,0.278838469,14.88566464,0.066292858,18.18403215,16.66902969,10,28.5
3,153,Allen, Kentucky,320.0326797,220.038363,147.7189542,0.060169935,2.249019608,0.557313725,30.72614379,16.40849673,12.78169935,9.187581699,213.5965232,106.4677298,20.86877079,0.038261924,11.82236694,1.286881557,6.731094444,0.337132906,9.099658605,4.779013618,40.48198937,44.70480827,0.26774043,14.81320236,0.066346872,15.99330761,17.5157963,12,35
10,70,Allen, Ohio,316.7857143,178.4425356,153.9571429,0.055457143,1.82,0.672014286,27.76857143,17.10857143,13.63,12.63142857,249.3554097,129.596071,24.47958079,0.036382536,14.3869547,1.786271373,6.924170094,0.577363673,13.01143839,6.305940321,38.59048495,47.52676141,0.216666667,13.88275364,0.080001701,18.7767391,20.45224617,13.2,33.8
3,21,Alpena, Michigan,284.952381,147.0887392,132.0952381,0.051714286,1.966666667,0.422095238,30.35238095,14.69047619,8.657142857,13.34761905,221.1372707,97.61128123,25.37403915,0.033015209,10.85960592,1.691218791,6.158071547,1.381464976,9.292424132,4.035747357,48.09373655,40.15480993,0.234126984,11.75145352,0.050249433,19.3557384,14.88511473,12.1,32.9
8,153,Amador, California,347.2352941,211.9934407,171.4052288,0.06379085,2.167973856,0.710588235,28.65294118,19.04313725,15.79607843,11.51372549,214.2048012,100.8729896,22.06589559,0.030079023,11.1942922,1.408406821,7.018897846,0.607600408,11.28655095,3.983564927,40.22901312,42.58416211,0.258092126,17.18682477,0.084593838,17.98662547,15.2529828,9.1,26.6
3,32,Amherst, Virginia,221.96875,188.2043404,92.25,0.04353125,2.646875,0.56340625,21.6625,10.228125,11.56875,9.00625,168.3620513,64.79327771,21.65691919,0.02576461,7.113517017,1.298905766,5.111569839,0.253316212,14.0168121,2.83568723,46.90779799,35.81827671,0.315104167,17.27392531,0.067072173,24.40525948,13.72008728,14.4,30.3
105,2585,Anchorage, Alaska,319.8208897,204.0760421,149.3137331,0.060834816,2.300425532,0.582750097,28.70286267,16.58804642,14.44224371,10.37094778,206.8066797,97.64794156,20.99442133,0.034306267,10.84103062,1.308880672,6.951851767,0.348127708,9.29894325,4.223710665,39.22034722,43.74260738,0.273860182,17.0370454,0.069375012,15.67490152,16.57391266,,
3,15,Anderson, Kentucky,355.2,210.8022302,151.3333333,0.0536,2.486666667,0.420266667,44.81333333,16.80666667,7.866666667,26.58666667,270.3219664,116.1065735,35.44988449,0.045881472,12.87008501,1.330591353,4.384758834,0.26030863,22.80132246,5.398064954,48.59553384,43.37283406,0.296031746,8.031632103,0.050031746,27.88484734,16.15348231,11.2,32.9
14,754,Anderson, South Carolina,343.3700265,213.1330672,164.8209549,0.072831565,2.134217507,0.623456233,28.55848806,18.31206897,16.32453581,9.99204244,206.098044,99.30989755,19.64258799,0.03966055,11.03239072,1.286463979,7.630381167,0.384853081,8.580832788,4.456738596,36.73158613,45.15886019,0.254073513,18.10955368,0.07422098,14.22974146,18.23561949,12.6,32.8
9,86,Anderson, Tennessee,329.3953488,202.3163461,161.0465116,0.067860465,2.452325581,0.679767442,28.32093023,17.89418605,14.49302326,10.70813953,202.3161585,97.68155821,19.77061756,0.038814469,10.85244243,1.299167447,6.992961841,0.340725379,8.915861422,4.117887793,37.92011414,45.26109117,0.291943522,16.8187947,0.080924695,15.63040907,16.63991234,13.7,33.1
3,76,Anderson, Texas,391.5131579,261.1007442,184.0657895,0.094894737,2.913157895,0.792552632,30.26315789,20.44736842,22.06842105,8.223684211,169.8192233,80.40897666,14.38423274,0.03693923,8.918385235,1.403107387,8.430401054,0.410234085,4.323756897,3.446184458,33.90064367,43.6382065,0.346804511,22.46114984,0.094351504,9.772648744,16.76532062,11.8,33.4
21,618,Androscoggin, Maine,328.0080906,199.6555712,155.0889968,0.060530744,2.289320388,0.480555016,30.45016181,17.22750809,13.52411003,11.86245955,223.6759809,109.5984434,22.54812186,0.036831219,12.17199977,1.380872177,6.820101634,0.29517944,10.92590958,4.76062232,40.57819318,44.51096606,0.272538141,14.91084076,0.05720893,18.38277405,16.91822389,10.9,32.4
10,250,Angelina, Texas,364.844,236.751709,170.156,0.081188,2.6284,0.67538,28.8288,18.9068,19.6648,9.4248,186.7300687,89.00893181,16.46545917,0.039744429,9.886831426,1.107398237,8.179327035,0.339902875,6.940856876,3.743448943,33.50753859,44.84976996,0.312904762,21.64269145,0.080402381,12.61654581,16.51835985,11.4,33.6
60,1247,Anne Arundel, Maryland,334.2149158,221.6155277,154.5565357,0.067608661,2.529751403,0.620039294,29.42718524,17.17185245,15.88396151,10.51178829,198.1824852,94.43424853,19.29786448,0.035778497,10.48929888,1.251391063,7.102130671,0.336925704,8.300258094,4.054745987,38.18344155,43.89642529,0.301160881,17.92013316,0.073814202,14.96421481,16.61176431,9.4,28.1
59,1528,Anoka, Minnesota,331.5798429,213.0871538,161.4286649,0.065320681,2.48684555,0.670315445,27.3526178,17.93422775,15.65824607,9.267997382,201.3063865,98.5728913,19.02148336,0.035670401,10.94551228,1.331771443,7.258821093,0.437329612,8.303697079,4.193372815,36.7497436,45.65483449,0.296053042,17.59542191,0.079799458,14.57214294,17.16826378,8.2,29.6
1,5,Antelope, Nebraska,242,138.2631927,105.4,0.0434,2.4,1.0638,18.54,11.72,15.76,4.62,187.0634156,64.4645894,21.03098433,0.023919852,7.162587833,2.392306044,10.14916103,0.6583074,5.068451955,2.431167977,38.24053836,38.59502587,0.285714286,23.16443577,0.126642857,10.333872,12.67448181,10.7,27.1
5,62,Antrim, Michigan,313.5483871,175.1818387,135.6129032,0.042822581,2.022580645,0.4655,34.52096774,15.07258065,9.919354839,18.74677419,217.9054588,95.9460078,25.56996382,0.027229809,10.66630421,1.256602114,5.137884948,0.317834338,14.45031746,4.407234107,45.99495525,41.50317872,0.24078341,12.50186603,0.055416667,24.89629903,15.97478532,11.7,31.7
4,525,Apache, Arizona,335.327619,220.7525603,152.7714286,0.07023619,2.704,0.644485714,29.56704762,16.97009524,16.41257143,9.807047619,189.1570723,88.36854661,18.33577216,0.035952854,9.81044233,1.289806209,7.389299927,0.319158052,7.655996269,3.789140938,37.97260551,42.90210924,0.321904762,19.12528525,0.07672449,14.03484264,16.0370826,15.3,32.8
1,9,Appanoose, Iowa,366.8888889,228.4035263,145.5555556,0.053777778,3.988888889,0.860666667,41.7,16.17777778,14.73333333,13.13333333,199.7507328,69.65720725,26.65463667,0.027710992,7.743142717,1.540531252,6.30785833,0.368164025,9.354372289,3.658741058,49.15777438,35.84140778,0.474867725,15.00081784,0.102460317,14.86925625,16.83872547,11.7,31.5
3,20,Appling, Georgia,328.65,195.8758324,162.2,0.08615,2.455,0.60815,26.51,18.01,15.675,8.14,230.9508191,117.6395662,21.70610099,0.049785364,13.05538335,1.176842927,7.340668748,0.35264918,9.921473544,5.861127521,32.49824568,50.99842913,0.292261905,16.50332519,0.07239881,12.76115184,21.80082274,14.4,35.2
3,29,Aransas, Texas,343.9655172,429.4373123,157.9310345,0.062862069,2.94137931,3.680310345,29.42413793,17.55517241,17.46206897,12.41724138,173.6538201,80.19705659,15.73488042,0.028002323,8.923758038,1.143237561,7.751286667,0.304104837,6.793399633,2.945243406,35.10095904,43.41426158,0.350164204,21.48477938,0.438132184,15.39440778,15.1151748,12,28
117,2665,Arapahoe, Colorado,334.29606,213.3005091,158.3617261,0.065519325,2.383564728,0.631156098,28.68266417,17.59534709,15.60363977,10.14968105,202.7542736,98.67023996,19.40494117,0.035337652,10.95436356,1.279582592,7.144131715,0.357209987,8.712208912,4.293138232,37.48435741,44.73765711,0.283757706,17.77798548,0.075137631,15.10677682,17.14816945,5.9,21
4,611,Archuleta, Colorado,271.6693944,219.9107064,115.7790507,0.046435352,3.133551555,0.556967267,27.21554828,12.86268412,12.50769231,9.213256956,164.1656069,74.30184644,17.07156097,0.027627695,8.248625452,1.446555864,5.94539249,0.288461354,7.080980378,3.13881565,42.14615321,39.90592196,0.373041852,17.94792484,0.066305627,15.36040917,14.52259449,6,16.2
1,8,Arkansas, Arkansas,230.625,95.99358226,95.25,0.033625,0.875,0.144875,29.3625,10.575,4.7625,16.7,273.4439236,106.8110596,37.11511157,0.035064354,11.86028753,0.848639632,4.887637284,0.172948807,22.33531181,5.634890814,52.52637978,39.59885461,0.104166667,7.874765614,0.017247024,30.08347947,19.362837,13,34
21,840,Arlington, Virginia,292.0595238,201.7826081,122.1214286,0.048197619,2.991190476,0.484754762,30.91261905,13.56952381,12.28928571,12.25619048,196.5081968,81.95442123,23.30870848,0.027912516,9.101299571,1.718494091,6.116562271,0.366756572,10.73802842,3.619518422,46.89930449,37.26843884,0.356094104,15.83225666,0.0577089,20.19523176,14.47360716,4.9,16.9
4,31,Armstrong, Pennsylvania,374.3870968,197.671,202.5483871,0.075387097,1.638709677,0.518903226,30.73225806,22.50322581,12.79354839,15.0483871,253.3269473,130.535539,26.0180457,0.043422981,14.49517914,0.946100793,5.429236607,0.276326078,13.83909782,5.304687811,38.69090511,49.13192715,0.195084485,12.17716774,0.061774194,19.08408636,17.03705398,12,33.4
10,107,Aroostook, Maine,367.2429907,208.0039295,172.9813084,0.060102804,2.789719626,0.559028037,37.01682243,19.21775701,12.74953271,15.05233645,246.4824143,121.0324907,26.860188,0.039837977,13.44380917,1.42303818,5.702591882,0.279578558,14.02545478,6.066571297,40.83988735,46.61646795,0.332109479,12.5436447,0.066550957,17.98782769,20.37375146,14.2,33.9
7,165,Ascension, Louisiana,391.3636364,236.6210787,191.2121212,0.083212121,2.42969697,0.736642424,29.97515152,21.24484848,20.35393939,9.126666667,209.5302431,104.8808805,17.97881968,0.041039547,11.65286696,1.081631192,8.551816822,0.327308269,6.976128209,4.870241914,32.22769194,47.14316569,0.289249639,20.62914238,0.087695527,10.79229014,19.40621744,,
1,11,Ashe, North Carolina,359.6363636,150.1732016,190,0.057181818,2.172727273,0.481727273,36.59090909,21.1,7.209090909,16.97272727,267.6055388,151.4374936,24.81577091,0.052274748,16.81263885,1.251996336,5.367850179,0.314467924,12.14772736,7.823170089,38.18679343,53.37195686,0.258658009,8.441249711,0.057348485,16.68028173,23.91132969,10.2,26.4
5,112,Ashland, Ohio,287.5267857,200.9599874,123.0714286,0.050196429,1.941964286,0.601919643,31.11339286,13.67053571,10.66160714,13.83571429,213.3130912,89.90069211,26.11846454,0.03286075,9.949588734,1.493455107,5.68020695,0.79411366,13.37002217,4.104364558,46.96350879,38.62316529,0.231186224,14.41332592,0.0716571,20.91243899,14.919188,11.4,30.1
1,5,Ashland, Wisconsin,440.4,311.0633067,131,0.0502,3.92,1.2652,53.94,14.56,22.14,2.98,170.9234289,50.64943878,22.2953279,0.014166047,5.628760932,1.375041082,7.399320375,0.457405421,1.808036316,1.76885747,49.71157721,31.55532943,0.466666667,18.73309336,0.150619048,3.569169893,10.66787557,10,27.8
16,314,Ashtabula, Ohio,329.4840764,204.0793877,153.3694268,0.061229299,2.475159236,0.581834395,30.22070064,17.03726115,14.33726115,11.56974522,213.8908223,98.00557743,22.86691084,0.036188513,10.88482336,1.398306666,6.88888516,0.285840754,11.50623774,4.318500653,40.46438521,43.19356144,0.294661814,16.34205334,0.069265999,17.5443912,16.68526157,13.1,30.7
4,55,Asotin, Washington,365.6909091,245.1314369,173.0727273,0.063072727,2.790909091,0.772654545,29.58363636,19.22,18.73636364,6.478181818,198.996884,100.987569,17.23197248,0.030088217,11.19733295,1.192352459,7.728636292,0.386054235,6.293567736,3.925119123,33.57860403,47.00924581,0.332251082,19.41215016,0.091982684,9.666389188,16.39906283,12.1,32.4
1,61,Atchison, Kansas,318.7704918,177.1194914,139.9672131,0.053622951,2.919672131,0.499377049,35,15.55245902,11.00819672,14.32459016,223.3363525,96.8345718,27.08719124,0.033928276,10.76401128,1.858462371,5.777929725,0.291018924,13.15741972,4.300577809,45.25151687,42.00158076,0.347580016,12.74690237,0.059449649,18.56546117,16.76057936,10.2,29.9
5,58,Athens, Ohio,342.2413793,252.3628554,146.0689655,0.063103448,2.984482759,0.893896552,33.41896552,16.21896552,16.36724138,11.88275862,163.1259784,66.38321994,18.39395598,0.02901626,7.368294458,1.334729484,6.355118722,0.322537922,7.269475599,2.962675073,42.88868992,39.03872699,0.355295567,18.07258309,0.106416256,15.63830554,14.64415176,10.8,28.8
27,501,Atlantic, New Jersey,321.8463074,197.8728995,150.5948104,0.060774451,2.031137725,0.509315369,29.41876248,16.72814371,14.01816367,12.68123752,218.8074037,104.6411228,22.52726126,0.036721941,11.61886509,1.213920477,6.809377184,0.294927102,11.50441545,4.632328033,39.51260765,44.26752311,0.24180211,16.21986924,0.060632782,17.8817006,17.25830877,10.6,26.8
1,6,Attala, Mississippi,309,374.1640877,125.6666667,0.029166667,5.483333333,0.378,37.35,13.96666667,11.01666667,16.36666667,152.307023,62.64510032,20.1066275,0.018332928,6.9618623,2.116379642,3.718731367,0.188470599,8.818577071,3.434338064,51.29268367,35.23472034,0.652777778,13.47259599,0.045,18.43060333,18.29097675,14.9,39.5
2,21,Audrain, Missouri,364,242.1801477,168.6190476,0.088142857,1.738095238,0.732095238,27.34761905,18.75714286,19.91904762,9.195238095,184.2206943,81.14770957,17.87828267,0.03701999,9.023219482,0.788401767,7.687740851,0.327183524,7.020463484,3.75773543,35.48887797,43.25637925,0.2069161,21.25474278,0.087154195,13.86337656,17.99305558,12.5,34.7
5,153,Auglaize, Ohio,361.6601307,224.0121372,169.4705882,0.073588235,2.180392157,0.777745098,28.15359477,18.82745098,19.82679739,10.22875817,188.443261,89.14539778,16.28258538,0.036979329,9.903188729,1.037353396,8.758296047,0.360455624,6.575300541,3.799303093,34.23534104,43.87491145,0.259570495,21.88974751,0.092588702,13.4568225,16.59299002,10.9,34.4
4,36,Augusta, Virginia,338.5277778,188.0841755,152.3333333,0.068444444,1.588888889,0.498222222,27.89444444,16.92222222,18.84444444,10.33888889,216.1278842,104.9674716,19.68618407,0.037880443,11.6602789,0.953369923,8.623000406,0.272076752,8.843921354,4.155741605,34.45980049,44.19419545,0.189153439,21.34600405,0.059312169,13.55220783,15.68948438,11,30.4
2,9,Austin, Texas,454.4444444,239.0757465,242.3333333,0.077333333,2.122222222,1.133,31.76666667,26.93333333,22.2,10.63333333,238.4981375,119.3459183,21.91207618,0.039688142,13.25774285,1.021660999,8.489141397,0.448682582,10.22244946,5.343054691,31.01882022,51.304191,0.252645503,17.67698878,0.134880952,12.04090661,19.98416387,10.6,27.8
10,243,Autauga, Alabama,329.6790123,196.2125959,156.9053498,0.06172428,2.202057613,0.603489712,31.56337449,17.42716049,12.59794239,14.70411523,225.8625516,108.5522554,24.13709077,0.03647859,12.06021442,1.272507666,6.111101096,0.381104008,13.80162776,5.065285122,40.87441618,44.75808166,0.262149716,14.36750216,0.071844013,20.07259128,18.08737878,12,30.9
